REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRCCGAUTXX00,2041,1000.0
GLOBAL,PWRCCGAUTXX00,2042,1000.0
GLOBAL,PWRCCGAUTXX00,2043,1000.0
GLOBAL,PWRCCGAUTXX00,2044,1000.0
GLOBAL,PWRCCGAUTXX00,2045,1000.0
GLOBAL,PWRCCGAUTXX00,2046,1000.0
GLOBAL,PWRCCGAUTXX00,2047,1000.0
GLOBAL,PWRCCGAUTXX00,2048,1000.0
GLOBAL,PWRCCGAUTXX00,2049,1000.0
GLOBAL,PWRCCGAUTXX00,2050,1000.0
GLOBAL,PWRCCGAUTXX01,2015,1000.0
GLOBAL,PWRCCGAUTXX01,2016,1000.0
GLOBAL,PWRCCGAUTXX01,2017,1000.0
GLOBAL,PWRCCGAUTXX01,2018,1000.0
GLOBAL,PWRCCGAUTXX01,2019,1000.0
GLOBAL,PWRCCGAUTXX01,2020,1000.0
GLOBAL,PWRCCGAUTXX01,2021,1000.0
GLOBAL,PWRCCGAUTXX01,2022,1000.0
GLOBAL,PWRCCGAUTXX01,2023,1000.0
GLOBAL,PWRCCGAUTXX01,2024,1000.0
GLOBAL,PWRCCGAUTXX01,2025,1000.0
GLOBAL,PWRCCGAUTXX01,2026,1000.0
GLOBAL,PWRCCGAUTXX01,2027,1000.0
GLOBAL,PWRCCGAUTXX01,2028,1000.0
GLOBAL,PWRCCGAUTXX01,2029,1000.0
GLOBAL,PWRCCGAUTXX01,2030,1000.0
GLOBAL,PWRCCGAUTXX01,2031,1000.0
GLOBAL,PWRCCGAUTXX01,2032,1000.0
GLOBAL,PWRCCGAUTXX01,2033,1000.0
GLOBAL,PWRCCGAUTXX01,2034,1000.0
GLOBAL,PWRCCGAUTXX01,2035,1000.0
GLOBAL,PWRCCGAUTXX01,2036,1000.0
GLOBAL,PWRCCGAUTXX01,2037,1000.0
GLOBAL,PWRCCGAUTXX01,2038,1000.0
GLOBAL,PWRCCGAUTXX01,2039,1000.0
GLOBAL,PWRCCGAUTXX01,2040,1000.0
GLOBAL,PWRCCGAUTXX01,2041,1000.0
GLOBAL,PWRCCGAUTXX01,2042,1000.0
GLOBAL,PWRCCGAUTXX01,2043,1000.0
GLOBAL,PWRCCGAUTXX01,2044,1000.0
GLOBAL,PWRCCGAUTXX01,2045,1000.0
GLOBAL,PWRCCGAUTXX01,2046,1000.0
GLOBAL,PWRCCGAUTXX01,2047,1000.0
GLOBAL,PWRCCGAUTXX01,2048,1000.0
GLOBAL,PWRCCGAUTXX01,2049,1000.0
GLOBAL,PWRCCGAUTXX01,2050,1000.0
GLOBAL,PWRCCGBELXX00,2015,1000.0
GLOBAL,PWRCCGBELXX00,2016,1000.0
GLOBAL,PWRCCGBELXX00,2017,1000.0
GLOBAL,PWRCCGBELXX00,2018,1000.0
GLOBAL,PWRCCGBELXX00,2019,1000.0
GLOBAL,PWRCCGBELXX00,2020,1000.0
GLOBAL,PWRCCGBELXX00,2021,1000.0
GLOBAL,PWRCCGBELXX00,2022,1000.0
GLOBAL,PWRCCGBELXX00,2023,1000.0
GLOBAL,PWRCCGBELXX00,2024,1000.0
GLOBAL,PWRCCGBELXX00,2025,1000.0
GLOBAL,PWRCCGBELXX00,2026,1000.0
GLOBAL,PWRCCGBELXX00,2027,1000.0
GLOBAL,PWRCCGBELXX00,2028,1000.0
GLOBAL,PWRCCGBELXX00,2029,1000.0
GLOBAL,PWRCCGBELXX00,2030,1000.0
GLOBAL,PWRCCGBELXX00,2031,1000.0
GLOBAL,PWRCCGBELXX00,2032,1000.0
GLOBAL,PWRCCGBELXX00,2033,1000.0
GLOBAL,PWRCCGBELXX00,2034,1000.0
GLOBAL,PWRCCGBELXX00,2035,1000.0
GLOBAL,PWRCCGBELXX00,2036,1000.0
GLOBAL,PWRCCGBELXX00,2037,1000.0
GLOBAL,PWRCCGBELXX00,2038,1000.0
GLOBAL,PWRCCGBELXX00,2039,1000.0
GLOBAL,PWRCCGBELXX00,2040,1000.0
GLOBAL,PWRCCGBELXX00,2041,1000.0
GLOBAL,PWRCCGBELXX00,2042,1000.0
GLOBAL,PWRCCGBELXX00,2043,1000.0
GLOBAL,PWRCCGBELXX00,2044,1000.0
GLOBAL,PWRCCGBELXX00,2045,1000.0
GLOBAL,PWRCCGBELXX00,2046,1000.0
GLOBAL,PWRCCGBELXX00,2047,1000.0
GLOBAL,PWRCCGBELXX00,2048,1000.0
GLOBAL,PWRCCGBELXX00,2049,1000.0
GLOBAL,PWRCCGBELXX00,2050,1000.0
