REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRCCGCHEXX00,2018,25.0
GLOBAL,PWRCCGCHEXX00,2019,25.0
GLOBAL,PWRCCGCHEXX00,2020,25.0
GLOBAL,PWRCCGCHEXX00,2021,25.0
GLOBAL,PWRCCGCHEXX00,2022,25.0
GLOBAL,PWRCCGCHEXX00,2023,25.0
GLOBAL,PWRCCGCHEXX00,2024,25.0
GLOBAL,PWRCCGCHEXX00,2025,25.0
GLOBAL,PWRCCGCHEXX00,2026,25.0
GLOBAL,PWRCCGCHEXX00,2027,25.0
GLOBAL,PWRCCGCHEXX00,2028,25.0
GLOBAL,PWRCCGCHEXX00,2029,25.0
GLOBAL,PWRCCGCHEXX00,2030,25.0
GLOBAL,PWRCCGCHEXX00,2031,25.0
GLOBAL,PWRCCGCHEXX00,2032,25.0
